"Period","Activity","Source","Destination","Energy (MW.h)","Total Value (CAN$)","Price (CAN$/MW.h)"
"01/01/2018","Imports","California","British Columbia","4581.0000","126647.9292","27.65"
"01/01/2018","Imports","California","Total","4581.0000","126647.9292","27.65"
"01/01/2018","Imports","Idaho","British Columbia","4102.0000","49167.4255","11.99"
"01/01/2018","Imports","Idaho","Total","4102.0000","49167.4255","11.99"
"01/01/2018","Imports","Indiana","Ontario","0.0000","0.0000","0.00"
"01/01/2018","Imports","Indiana","Total","0.0000","0.0000","0.00"
"01/01/2018","Imports","Maine","New Brunswick","14134.0000","1620383.7600","114.64"
"01/01/2018","Imports","Maine","Total","14134.0000","1620383.7600","114.64"
"01/01/2018","Imports","Massachusetts","Ontario","199.0000","26057.5100","130.94"
"01/01/2018","Imports","Massachusetts","Total","199.0000","26057.5100","130.94"
"01/01/2018","Imports","Michigan","Ontario","31595.5000","2121610.1300","67.15"
"01/01/2018","Imports","Michigan","Total","31595.5000","2121610.1300","67.15"
"01/01/2018","Imports","Minn / N. Dakota","Alberta","373.0000","14487.9400","38.84"
"01/01/2018","Imports","Minn / N. Dakota","Manitoba","151300.0000","5646919.8400","37.32"
"01/01/2018","Imports","Minn / N. Dakota","Ontario","78.0000","3079.1600","39.48"
"01/01/2018","Imports","Minn / N. Dakota","Total","151751.0000","5664486.9400","37.33"
"01/01/2018","Imports","Minnesota","Ontario","8651.0000","269800.8700","31.19"
"01/01/2018","Imports","Minnesota","Total","8651.0000","269800.8700","31.19"
"01/01/2018","Imports","Montana","Alberta","74525.6960","3075845.6600","41.27"
"01/01/2018","Imports","Montana","British Columbia","3310.0000","79222.1250","23.93"
"01/01/2018","Imports","Montana","Total","77835.6960","3155067.7850","40.53"
"01/01/2018","Imports","Nebraska","British Columbia","645.0000","10134.4671","15.71"
"01/01/2018","Imports","Nebraska","Total","645.0000","10134.4671","15.71"
"01/01/2018","Imports","New York","Ontario","1053.0000","134155.0500","127.40"
"01/01/2018","Imports","New York","Québec","161610.0000","21860838.9938","135.27"
"01/01/2018","Imports","New York","Total","162663.0000","21994994.0438","135.22"
"01/01/2018","Imports","North Dakota","Saskatchewan","22965.0000","549744.5100","23.94"
"01/01/2018","Imports","North Dakota","Total","22965.0000","549744.5100","23.94"
"01/01/2018","Imports","Oregon","Alberta","114.0000","2965.0000","26.01"
"01/01/2018","Imports","Oregon","British Columbia","3005.0000","72663.3036","24.18"
"01/01/2018","Imports","Oregon","Total","3119.0000","75628.3036","24.25"
"01/01/2018","Imports","Pennsylvania","Ontario","912.0000","160087.9900","175.54"
"01/01/2018","Imports","Pennsylvania","Total","912.0000","160087.9900","175.54"
"01/01/2018","Imports","Pennsylvania Jersey Maryland Power Pool","Ontario","478.0000","39542.6300","82.73"
"01/01/2018","Imports","Pennsylvania Jersey Maryland Power Pool","Total","478.0000","39542.6300","82.73"
"01/01/2018","Imports","Total","Alberta","126615.8790","4463182.2464","35.25"
"01/01/2018","Imports","Total","British Columbia","860576.5332","21103906.0955","24.52"
"01/01/2018","Imports","Total","Manitoba","151300.0000","5646919.8400","37.32"
"01/01/2018","Imports","Total","New Brunswick","14134.0000","1620383.7600","114.64"
"01/01/2018","Imports","Total","Ontario","42966.5000","2754333.3400","64.10"
"01/01/2018","Imports","Total","Québec","166836.0000","23035654.6138","138.07"
"01/01/2018","Imports","Total","Saskatchewan","22965.0000","549744.5100","23.94"
"01/01/2018","Imports","Total","Total","1385393.9122","59174124.4057","42.71"
"01/01/2018","Imports","Utah","British Columbia","25.0000","155.3375","6.21"
"01/01/2018","Imports","Utah","Total","25.0000","155.3375","6.21"
"01/01/2018","Imports","Vermont","Québec","5226.0000","1174815.6200","224.80"
"01/01/2018","Imports","Vermont","Total","5226.0000","1174815.6200","224.80"
"01/01/2018","Imports","Washington","Alberta","51603.1830","1369883.6464","26.55"
"01/01/2018","Imports","Washington","British Columbia","843833.5332","20749574.0026","24.59"
"01/01/2018","Imports","Washington","Total","895436.7162","22119457.6490","24.70"
"02/01/2018","Exports","Alberta","California","810.0000","53290.0000","65.79"
"02/01/2018","Exports","Alberta","Indiana","0.0000","0.0000","0.00"
"02/01/2018","Exports","Alberta","Minn / N. Dakota","235.0000","7470.5800","31.79"
"02/01/2018","Exports","Alberta","Montana","525.6560","20363.7300","38.74"
"02/01/2018","Exports","Alberta","North Dakota","1048.0000","96124.5300","91.72"
"02/01/2018","Exports","Alberta","Total","8127.6560","371973.6400","45.77"
"02/01/2018","Exports","Alberta","Washington","5509.0000","194724.8000","35.35"
"02/01/2018","Exports","British Columbia","Alaska","94.5600","6768.6000","71.58"
"02/01/2018","Exports","British Columbia","Arizona","715.0000","61061.4496","85.40"
"02/01/2018","Exports","British Columbia","California","497829.1816","23782999.3743","47.77"
"02/01/2018","Exports","British Columbia","Idaho","1034.0000","51786.4520","50.08"
"02/01/2018","Exports","British Columbia","Montana","3308.0000","195983.0904","59.25"
"02/01/2018","Exports","British Columbia","Nebraska","4227.0000","237368.1294","56.16"
"02/01/2018","Exports","British Columbia","Nevada","1280.0000","114899.2240","89.77"
"02/01/2018","Exports","British Columbia","New Mexico","184.0000","13151.1160","71.47"
"02/01/2018","Exports","British Columbia","Oregon","28547.0000","1505597.2601","52.74"
"02/01/2018","Exports","British Columbia","Total","609459.0793","29111675.6107","47.77"
"02/01/2018","Exports","British Columbia","Utah","90.0000","9753.2200","108.37"
"02/01/2018","Exports","British Columbia","Washington","72150.3377","3132307.6949","43.41"
"02/01/2018","Exports","Manitoba","Indiana","0.0000","0.0000","0.00"
"02/01/2018","Exports","Manitoba","Minn / N. Dakota","148813.1520","15814814.8500","Confidential"
"02/01/2018","Exports","Manitoba","Texas","0.0000","0.0000","0.00"
"02/01/2018","Exports","Manitoba","Total","148813.1520","15814814.8500","Confidential"
"02/01/2018","Exports","New Brunswick","Maine","91886.0000","7799087.9600","84.88"
"02/01/2018","Exports","New Brunswick","Total","91886.0000","7799087.9600","84.88"
"02/01/2018","Exports","Newfoundland and Labrador","New England-ISO","24137.8000","1162208.4828","48.15"
"02/01/2018","Exports","Newfoundland and Labrador","New York","47216.5000","1226550.9340","25.98"
"02/01/2018","Exports","Newfoundland and Labrador","Total","71354.3000","2388759.4168","33.48"
"02/01/2018","Exports","Nova Scotia","Maine","6470.0000","324976.2592","50.23"
"02/01/2018","Exports","Nova Scotia","Total","6470.0000","324976.2592","50.23"
"02/01/2018","Exports","Ontario","Indiana","8415.0000","251736.3700","29.92"
"02/01/2018","Exports","Ontario","Michigan","524500.7920","15056206.0695","28.71"
"02/01/2018","Exports","Ontario","Minn / N. Dakota","865.0000","38917.3000","44.99"
"02/01/2018","Exports","Ontario","Minnesota","91041.0000","3000296.7200","32.96"
"02/01/2018","Exports","Ontario","New England-ISO","45154.0000","2362746.8600","52.33"
"02/01/2018","Exports","Ontario","New York","560320.5150","17057982.5174","30.44"
"02/01/2018","Exports","Ontario","Ohio","540.0000","17683.0000","32.75"
"02/01/2018","Exports","Ontario","Pennsylvania","50.0000","2909.5000","58.19"
"02/01/2018","Exports","Ontario","Pennsylvania Jersey Maryland Power Pool","9155.0000","278041.6180","30.37"
"02/01/2018","Exports","Ontario","Total","1245420.3070","38328309.9549","30.78"
"02/01/2018","Exports","Ontario","Vermont","5379.0000","261790.0000","48.67"
"02/01/2018","Exports","Québec","Maine","354094.0000","15333290.6800","43.30"
"02/01/2018","Exports","Québec","New England-ISO","126209.0000","5998386.8000","47.53"
"02/01/2018","Exports","Québec","New York","1043457.0000","32117674.8200","30.60"
"02/01/2018","Exports","Québec","Total","2425424.0000","113235745.0800","41.57"
"02/01/2018","Exports","Québec","Vermont","901664.0000","59786392.7800","52.76"
"02/01/2018","Exports","Saskatchewan","North Dakota","17659.0000","968757.1000","54.86"
"02/01/2018","Exports","Saskatchewan","Total","17659.0000","968757.1000","54.86"
"02/01/2018","Exports","Total","Alaska","94.5600","6768.6000","71.58"
"02/01/2018","Exports","Total","Arizona","715.0000","61061.4496","85.40"
"02/01/2018","Exports","Total","California","498639.1816","23836289.3743","47.80"
"02/01/2018","Exports","Total","Idaho","1034.0000","51786.4520","50.08"
"02/01/2018","Exports","Total","Indiana","8415.0000","251736.3700","29.92"
"02/01/2018","Exports","Total","Maine","452450.0000","23457354.8992","51.85"
"02/01/2018","Exports","Total","Michigan","524500.7920","15056206.0695","28.71"
"02/01/2018","Exports","Total","Minn / N. Dakota","149913.1520","15861202.7300","Confidential"
"02/01/2018","Exports","Total","Minnesota","91041.0000","3000296.7200","32.96"
"02/01/2018","Exports","Total","Montana","3833.6560","216346.8204","56.43"
"02/01/2018","Exports","Total","Nebraska","4227.0000","237368.1294","56.16"
"02/01/2018","Exports","Total","Nevada","1280.0000","114899.2240","89.77"
"02/01/2018","Exports","Total","New England-ISO","195500.8000","9523342.1428","48.71"
"02/01/2018","Exports","Total","New Mexico","184.0000","13151.1160","71.47"
"02/01/2018","Exports","Total","New York","1650994.0150","50402208.2714","30.41"
"02/01/2018","Exports","Total","North Dakota","18707.0000","1064881.6300","56.92"
"02/01/2018","Exports","Total","Ohio","540.0000","17683.0000","32.75"
"02/01/2018","Exports","Total","Oregon","28547.0000","1505597.2601","52.74"
"02/01/2018","Exports","Total","Pennsylvania","50.0000","2909.5000","58.19"
"02/01/2018","Exports","Total","Pennsylvania Jersey Maryland Power Pool","9155.0000","278041.6180","30.37"
"02/01/2018","Exports","Total","Texas","0.0000","0.0000","0.00"
"02/01/2018","Exports","Total","Total","4624613.4943","208344099.8716","42.22"
"02/01/2018","Exports","Total","Utah","90.0000","9753.2200","108.37"
"02/01/2018","Exports","Total","Vermont","907043.0000","60048182.7800","52.74"
"02/01/2018","Exports","Total","Washington","77659.3377","3327032.4949","42.84"
"02/01/2018","Imports","Arizona","British Columbia","980.0000","5172.3528","5.28"
"02/01/2018","Imports","Arizona","Total","980.0000","5172.3528","5.28"
"02/01/2018","Imports","California","British Columbia","5.0000","31.4620","6.29"
"02/01/2018","Imports","California","Total","5.0000","31.4620","6.29"
"02/01/2018","Imports","Idaho","British Columbia","4633.0000","30482.9025","6.58"
"02/01/2018","Imports","Idaho","Total","4633.0000","30482.9025","6.58"
"02/01/2018","Imports","Indiana","Ontario","0.0000","0.0000","0.00"
"02/01/2018","Imports","Indiana","Total","0.0000","0.0000","0.00"
"02/01/2018","Imports","Maine","New Brunswick","23087.0000","1065108.6100","46.13"
"02/01/2018","Imports","Maine","Total","23087.0000","1065108.6100","46.13"
"02/01/2018","Imports","Michigan","Ontario","8209.0000","266917.9500","32.52"
"02/01/2018","Imports","Michigan","Total","8209.0000","266917.9500","32.52"
"02/01/2018","Imports","Minn / N. Dakota","Manitoba","139188.0000","3783678.7500","27.18"
"02/01/2018","Imports","Minn / N. Dakota","Total","139188.0000","3783678.7500","27.18"
"02/01/2018","Imports","Minnesota","Ontario","12361.0000","322918.7300","26.12"
"02/01/2018","Imports","Minnesota","Total","12361.0000","322918.7300","26.12"
"02/01/2018","Imports","Montana","Alberta","118608.9180","3663377.8300","30.89"
"02/01/2018","Imports","Montana","British Columbia","208.0000","140.9497","0.68"
"02/01/2018","Imports","Montana","Total","118816.9180","3663518.7797","30.83"
"02/01/2018","Imports","Nebraska","British Columbia","574.0000","2971.0321","5.18"
"02/01/2018","Imports","Nebraska","Total","574.0000","2971.0321","5.18"
"02/01/2018","Imports","New York","Ontario","20682.0000","298650.4483","14.44"
"02/01/2018","Imports","New York","Total","20682.0000","298650.4483","14.44"
"02/01/2018","Imports","North Dakota","Saskatchewan","2117.0000","43019.3600","20.32"
"02/01/2018","Imports","North Dakota","Total","2117.0000","43019.3600","20.32"
"02/01/2018","Imports","Oregon","British Columbia","900.0000","15542.2280","17.27"
"02/01/2018","Imports","Oregon","Total","900.0000","15542.2280","17.27"
"02/01/2018","Imports","Pennsylvania","Ontario","1469.0000","29541.7400","20.11"
"02/01/2018","Imports","Pennsylvania","Total","1469.0000","29541.7400","20.11"
"02/01/2018","Imports","Pennsylvania Jersey Maryland Power Pool","Ontario","1961.0000","40285.2900","20.54"
"02/01/2018","Imports","Pennsylvania Jersey Maryland Power Pool","Total","1961.0000","40285.2900","20.54"
"02/01/2018","Imports","Total","Alberta","204202.9180","5498224.3695","26.93"
"02/01/2018","Imports","Total","British Columbia","1014709.0499","19187012.4495","18.91"
"02/01/2018","Imports","Total","Manitoba","139188.0000","3783678.7500","27.18"
"02/01/2018","Imports","Total","New Brunswick","23087.0000","1065108.6100","46.13"
"02/01/2018","Imports","Total","Ontario","44682.0000","958314.1583","21.45"
"02/01/2018","Imports","Total","Saskatchewan","2117.0000","43019.3600","20.32"
"02/01/2018","Imports","Total","Total","1427985.9679","30535357.6973","21.38"
"02/01/2018","Imports","Washington","Alberta","85594.0000","1834846.5395","21.44"
"02/01/2018","Imports","Washington","British Columbia","1007409.0499","19132671.5224","18.99"
"02/01/2018","Imports","Washington","Total","1093003.0499","20967518.0619","19.18"
"03/01/2018","Exports","Alberta","Indiana","0.0000","0.0000","0.00"
"03/01/2018","Exports","Alberta","Montana","0.0000","0.0000","0.00"
"03/01/2018","Exports","Alberta","North Dakota","575.0000","58496.8700","101.73"
"03/01/2018","Exports","Alberta","Total","774.0000","64413.8900","83.22"
"03/01/2018","Exports","Alberta","Washington","199.0000","5917.0200","29.73"
"03/01/2018","Exports","British Columbia","Alaska","97.9200","7009.1136","71.58"
"03/01/2018","Exports","British Columbia","California","645591.0806","30073481.3281","46.58"
"03/01/2018","Exports","British Columbia","Idaho","1725.0000","103159.4458","59.80"
"03/01/2018","Exports","British Columbia","Montana","873.0000","36679.6324","42.02"
"03/01/2018","Exports","British Columbia","Nebraska","122.0000","3700.0588","30.33"
"03/01/2018","Exports","British Columbia","Oregon","1025.0000","55184.3227","53.84"
"03/01/2018","Exports","British Columbia","Total","668077.6346","31209168.6972","46.71"
"03/01/2018","Exports","British Columbia","Utah","366.0000","24376.7936","66.60"
"03/01/2018","Exports","British Columbia","Washington","18077.6340","893163.9542","49.41"
"03/01/2018","Exports","British Columbia","Wyoming","200.0000","12414.0480","62.07"
"03/01/2018","Exports","Manitoba","Indiana","0.0000","0.0000","0.00"
"03/01/2018","Exports","Manitoba","Minn / N. Dakota","481931.1970","26796694.3500","Confidential"
"03/01/2018","Exports","Manitoba","Texas","0.0000","0.0000","0.00"
"03/01/2018","Exports","Manitoba","Total","481931.1970","26796694.3500","Confidential"
"03/01/2018","Exports","New Brunswick","Maine","83386.0000","7055627.8800","84.61"
"03/01/2018","Exports","New Brunswick","Total","83386.0000","7055627.8800","84.61"
"03/01/2018","Exports","Newfoundland and Labrador","New England-ISO","29040.0000","1278115.6625","44.01"
"03/01/2018","Exports","Newfoundland and Labrador","New York","75343.0000","1902600.4683","25.25"
"03/01/2018","Exports","Newfoundland and Labrador","Total","104383.0000","3180716.1308","30.47"
"03/01/2018","Exports","Nova Scotia","Maine","2372.0000","123946.7669","52.25"
"03/01/2018","Exports","Nova Scotia","Total","2372.0000","123946.7669","52.25"
"03/01/2018","Exports","Ontario","Indiana","18750.0000","562487.0200","30.00"
"03/01/2018","Exports","Ontario","Michigan","455834.1510","14481030.0990","31.77"
"03/01/2018","Exports","Ontario","Minn / N. Dakota","1149.0000","34131.8400","29.71"
"03/01/2018","Exports","Ontario","Minnesota","115376.0000","3212161.9900","27.84"
